id,breed_1,breed_2,breed_3,breed_4
sample_902,0.000211224466339292,0.999582798640008,0.000205976891599876,2.0530843094643e-12
sample_903,0.999884025100215,8.70090326054521e-05,2.89652764467873e-05,5.90732660475519e-10
sample_904,0.000162291716031181,0.00178821261224166,0.998049495627863,4.38642496120441e-11
sample_905,1.16253649763226e-05,0.999971088677558,1.7285957175997e-05,2.89235050091728e-13
sample_906,0.999020685425083,0.00024240340785177,0.000736907883191554,3.28387407948326e-09
sample_907,0.0365870048550806,0.932304640939032,0.03110835397191,2.33977254403396e-10
sample_908,0.0303398251312024,0.0177663773181648,0.951893796359851,1.19078182869192e-09
sample_909,3.10738817848602e-05,0.999598656173993,0.000370269943156792,1.06532111754649e-12
sample_910,0.0418070718892776,0.00260346155206747,0.955589463322501,3.23615435166151e-09
sample_911,0.00154017492540827,0.998313980240245,0.000145844828307793,6.03869068209526e-12
sample_912,0.999967459890584,1.56909591298142e-05,1.68432421260828e-05,5.90815991213643e-09
sample_913,0.010999577278491,0.000362265061660949,0.988638154956558,2.70328958852412e-09
sample_914,0.000968655343883815,0.0191351186343315,0.979896225923977,9.7808104421115e-11
sample_915,0.999942172948236,2.64467050006894e-05,3.13780663219898e-05,2.28044094644569e-09
sample_916,0.999918459025419,2.51604822070956e-05,5.63760001610647e-05,4.49221289336812e-09
sample_917,0.0088564065966173,0.899746213847022,0.0913973794089628,1.47397818310077e-10
sample_918,0.99996617144899,1.915650234851e-05,1.46689940551666e-05,3.05460655062392e-09
sample_919,1.82942220752656e-05,0.999965917010082,1.57887672290231e-05,6.13370488502983e-13
sample_920,0.00101486626636337,0.9942948054201,0.00469032829934744,1.418881757467e-11
sample_921,0.999908244283855,3.01120528713461e-05,6.16400655178844e-05,3.59775526293812e-09
sample_922,0.981783844265731,0.00535997427787182,0.0128561779070891,3.54930765499532e-09
sample_923,0.000869605255257151,0.0174891220996341,0.981641272552915,9.21941032931927e-11
sample_924,0.999760238559812,2.99970968642445e-05,0.000209747221097744,1.7122225816216e-08
sample_925,0.999946400389985,1.15548387379256e-05,4.19670043353427e-05,7.77669417119958e-08
sample_926,0.0004956394021035,0.00239964302200601,0.997104717502985,7.29058164983281e-11
sample_927,0.000800418320467842,1.07817076969421e-05,0.999188793466523,6.50531181507055e-09
sample_928,1.17225860678198e-05,0.999971788842475,1.64885709978306e-05,4.5938506766706e-13
sample_929,0.999826181562416,0.000148778538270421,2.50394997400929e-05,3.99573358113277e-10
sample_930,0.00288183920850798,0.00032606004589696,0.996792100122019,6.2357565362804e-10
sample_931,0.000694754447219104,1.09631402622733e-05,0.999294278055701,4.35681810386965e-09
sample_932,0.000115891044405249,0.993411285958479,0.0064728229908527,6.26333260830326e-12
sample_933,7.70208797614451e-06,2.7457077278511e-09,1.12645484998459e-06,0.999991168711466
sample_934,0.0144804952233468,0.98342704494872,0.00209245977802592,4.9907108637777e-11
sample_935,5.51756068199943e-06,3.79233992120301e-09,5.55974778923426e-07,0.999993922672199
sample_936,0.975264980566543,0.000708228126587688,0.0240267664488104,2.48580588628772e-08
sample_937,7.64311009828133e-06,4.45009501565514e-09,2.6201212075459e-06,0.999989732318599
sample_938,0.999891693996647,1.36017389918187e-05,9.46377384924512e-05,6.65258682285241e-08
sample_939,0.000771224797605198,1.53637774746496e-05,0.999213409038756,2.38616462393129e-09
sample_940,6.74686665571416e-07,4.96966156614477e-10,1.43873224766538e-07,0.999999180943144
sample_941,0.000193951122812799,8.31059683760246e-06,0.999797737067433,1.21291620550131e-09
sample_942,2.2502462814846e-06,9.35022116332834e-10,1.90278517385822e-07,0.999997558540179
sample_943,0.000260193714618859,0.99968395694764,5.58493360512961e-05,1.68985207623962e-12
sample_944,5.64803043917644e-06,2.00842308993751e-09,7.56432064462271e-07,0.999993593529073
sample_945,0.980803812853755,0.0187958022011515,0.000400384550011091,3.95082835517153e-10
sample_946,0.00931913832486333,0.967753937600662,0.0229269239837169,9.07576437832844e-11
sample_947,5.32298508986229e-05,0.999865321864934,8.14482834112819e-05,7.55681685539184e-13
sample_948,0.999932631595303,1.5819078078712e-05,5.15370321050843e-05,1.22945136274038e-08
sample_949,4.64062668848179e-05,0.999938362744309,1.5230987983566e-05,8.22329752205353e-13
sample_950,0.0458030793512414,0.000305556824749046,0.953891341174178,2.26498312881717e-08
sample_951,0.000247024402618936,0.980570523648937,0.0191824519351129,1.33311363085491e-11
sample_952,0.026236773887127,0.973496813256253,0.000266412812051744,4.45683895814387e-11
sample_953,9.21265232069504e-05,0.000393947277597716,0.999513926158248,4.09473287562072e-11
sample_954,0.999483093685971,0.000491600365501385,2.53056515850922e-05,2.96942440038181e-10
sample_955,0.989677879185275,0.00979772917038371,0.000524391163373702,4.80967488303437e-10
sample_956,3.00754649324524e-06,2.11187475091113e-09,1.04237840041367e-06,0.999995947963231
sample_957,0.000174270403179571,0.999344562386469,0.000481167207896613,2.45508042309024e-12
sample_958,0.999847049581263,1.75352884162658e-05,0.000135373433387121,4.16969333370667e-08
sample_959,0.000114507104015538,0.999850820331325,3.46725636937656e-05,9.65687803019263e-13
sample_960,0.0234927324417385,0.0526018923498962,0.923905374425525,7.82840130522251e-10
sample_961,0.000441658826341157,8.79170082809101e-06,0.999549546217277,3.255553654398e-09
sample_962,7.29412572386847e-06,2.64920859110459e-09,1.10462196913669e-06,0.999991598603098
sample_963,0.207869248462614,0.000531712372655423,0.79159893926788,9.98968513640292e-08
sample_964,0.000237559478497667,0.99944343939881,0.000319001120178828,2.51309412715614e-12
sample_965,0.999828498725193,0.000153382528289085,1.81183695409047e-05,3.76977344664366e-10
sample_966,8.55512009752501e-07,4.23657745085372e-10,9.85705172437974e-08,0.999999045493815
sample_967,3.56614816854969e-05,0.998352905457243,0.00161143305849738,2.57434990768562e-12
sample_968,0.999239641299046,0.000536805288496654,0.000223552666595079,7.45861899895206e-10
sample_969,0.999940299462168,2.93005214186648e-05,3.03981208399308e-05,1.89557369334577e-09
sample_970,0.99888935172098,2.49885680188482e-05,0.00108431260509347,1.34710590768144e-06
sample_971,0.000284793973503706,0.000261578411974768,0.999453627539977,7.4544084226141e-11
sample_972,0.999966211541865,1.90721040043591e-05,1.47132687758215e-05,3.08535470173745e-09
sample_973,0.990547274736871,6.46503307717477e-05,0.00938601546025896,2.05947209852481e-06
sample_974,0.999967589295832,1.68364605785979e-05,1.55687430213043e-05,5.50056788254877e-09
sample_975,0.00559333045412527,0.993953805448364,0.000452864080007019,1.75032679683363e-11
sample_976,0.999343717071187,1.91068025173309e-05,0.000634772741491204,2.403384804836e-06
sample_977,0.999924245951066,5.48457413303907e-05,2.09075874778662e-05,7.20125693427557e-10
sample_978,0.00280893677505557,0.996397040150709,0.000794023060551765,1.36838198103763e-11
sample_979,0.0524810215903463,0.00355805369893941,0.943960921266581,3.4441330764088e-09
sample_980,0.0796493934852426,0.00122296957581423,0.919127626229141,1.07098023570456e-08
sample_981,0.99956483618824,3.52995762951244e-05,0.000399833800657326,3.04348075877012e-08
sample_982,0.00238179194403705,0.997406057297483,0.000212150749910153,8.57024400987673e-12
sample_983,0.000170599642152643,0.999793366826869,3.60335297314407e-05,1.24723851728177e-12
sample_984,0.969140585045904,0.000816608133334602,0.0300427811185619,2.57021996870119e-08
sample_985,6.4460880370031e-07,3.57093006302546e-10,1.18260468352764e-07,0.999999236773635
sample_986,0.000572397319974363,3.30685079742389e-05,0.999394533659442,5.12609089167215e-10
sample_987,0.992547429282042,0.00722750298935999,0.00022506737961847,3.48979692828074e-10
sample_988,0.0240326316281065,0.966077825358327,0.00988954289584404,1.17722152587804e-10
sample_989,0.998319061932265,0.00160088497016917,8.00528026048805e-05,2.94960972651395e-10
sample_990,8.69276811316727e-05,4.22988369721331e-05,0.999870773422826,5.90698646876584e-11
sample_991,0.999677367445584,1.56483261230524e-05,0.000306133112553052,8.51115739930567e-07
sample_992,7.91181521557068e-06,0.999968751871806,2.33363125698769e-05,4.082312012339e-13
sample_993,0.000563457284226219,0.98349642753849,0.0159401151604491,1.68349921853037e-11
sample_994,2.18507585102825e-05,0.999955428026169,2.27212149524184e-05,3.68710286582982e-13
sample_995,0.000185391794817554,1.91866179417723e-05,0.999795421377309,2.09931655197941e-10
sample_996,0.00243812809412054,3.06831073049389e-05,0.99753118320575,5.5928243987491e-09
sample_997,0.967740733712172,0.00814697015874797,0.0241122918325463,4.2965339696052e-09
sample_998,0.8560737482174,0.00213220520688019,0.141794016352036,3.02236840989496e-08
sample_999,0.99949478195238,2.92587973219583e-05,0.000475887764797778,7.14855004238995e-08
sample_1000,0.101134284874423,0.102978931006071,0.79588678213303,1.98647623401579e-09
sample_1001,0.93050591137196,0.0287661315658371,0.0407279535113768,3.55082590710299e-09
sample_1002,2.37931667198634e-05,8.49577280572429e-09,4.3875451224201e-06,0.999971810792385
sample_1003,0.999866899658256,8.53550809749095e-05,4.77444291831844e-05,8.31586094396858e-10
sample_1004,0.000376905250187758,0.00477279139223917,0.994850303297651,5.99223866619622e-11
sample_1005,0.000630320064319225,0.998762909462093,0.000606770468283268,5.30488652510473e-12
sample_1006,0.989127082686834,0.00013297847447214,0.0107397668212486,1.72017445582729e-07
sample_1007,0.000884140112392965,2.44959119388603e-05,0.999091362591068,1.38460043729419e-09
sample_1008,3.71322119572726e-05,0.999142701086372,0.00082016670002224,1.64895000384113e-12
sample_1009,0.00557596333880455,0.874013388664681,0.120410647872066,1.24448473751096e-10
sample_1010,8.28942224919876e-05,0.997626715922472,0.00229038985167997,3.35661353781563e-12
sample_1011,6.38019355135219e-07,3.4942063415789e-10,1.14122553267982e-07,0.999999247508671
sample_1012,1.58844291497754e-05,0.999943685922804,4.04296476824374e-05,3.63242832288115e-13
sample_1013,0.0177333746683168,0.00361196735660994,0.978654656746019,1.22905422568267e-09
sample_1014,0.000695980036313009,4.38863868351686e-05,0.999260133072913,5.03938939024871e-10
sample_1015,0.993433051907202,0.000811539336843672,0.00575540223691054,6.51904359983996e-09
sample_1016,4.09381687984602e-05,0.999849182904868,0.000109878925600854,7.32961132945101e-13
sample_1017,0.00343086731162634,6.09251880186438e-05,0.996508204074671,3.42568373671048e-09
sample_1018,0.972783897746886,0.0125887640652382,0.0146273354800884,2.70778733617813e-09
sample_1019,7.36208767952684e-05,0.000149288699837009,0.999777090380294,4.30743083963181e-11
sample_1020,0.999816223594856,0.000161117660426152,2.26583700904079e-05,3.74627213220759e-10
sample_1021,0.000826770124509268,0.999107526144571,6.57037272527748e-05,3.66691091139347e-12
sample_1022,1.23570379454048e-05,0.9999453516589,4.22913028135696e-05,3.41342684809142e-13
sample_1023,0.0017350370308529,1.53110233527183e-05,0.998249637440023,1.45057714880586e-08
sample_1024,0.999947661096376,1.15616913326404e-05,4.070607299318e-05,7.11392987280858e-08
sample_1025,0.000116198976759788,0.999475846717374,0.000407954303974832,1.89104940281491e-12
sample_1026,4.75607536476031e-05,0.999930426530971,2.2012714822342e-05,5.586399281549e-13
sample_1027,9.8960897605045e-06,0.999963557795924,2.65461140282461e-05,2.87676525426265e-13
sample_1028,0.000140404782023689,0.000425454998737937,0.999434140177571,4.16671745345443e-11
sample_1029,0.999870450990797,9.72331946342446e-05,3.23152336865357e-05,5.80881849398538e-10
sample_1030,0.973971165756173,0.0143731593885579,0.0116556725770291,2.27823976485685e-09
sample_1031,0.0102465031354218,0.0189486761943088,0.970804820171466,4.98802896704205e-10
sample_1032,0.000252974735576006,9.92325614789234e-06,0.999737101208968,7.99308214685048e-10
sample_1033,0.995874812499849,0.000208319755501456,0.00391684762519168,2.01194580161385e-08
sample_1034,1.86943717473378e-05,0.999959868670626,2.14369572844024e-05,3.4181965464929e-13
sample_1035,3.21776911286216e-06,1.24948869398036e-09,4.68865578055327e-07,0.99999631211582
sample_1036,0.000129138589341333,0.991653475239688,0.00821738616366656,7.30407430576282e-12
sample_1037,0.000181783032528695,8.57912565738588e-06,0.999809636750524,1.09128997249336e-09
sample_1038,0.0017206099319614,0.985096634726328,0.0131827553138604,2.78496558715327e-11
sample_1039,2.39207498499255e-05,0.999929079780954,4.69994687508732e-05,4.44974364990465e-13
sample_1040,0.000227961096040774,3.10924418499141e-05,0.999740946287655,1.74454345758417e-10
sample_1041,0.999088066732847,0.000789512627848572,0.000122420204780682,4.34523398907577e-10
sample_1042,8.17179842286434e-06,0.999929490134802,6.23380663680763e-05,4.06749976582036e-13
sample_1043,0.999826674265955,6.59862286417721e-05,0.000107337380745553,2.12465725742509e-09
sample_1044,0.118325606694089,0.867398428344247,0.0142759646022812,3.5938237377499e-10
sample_1045,0.000517295897718394,4.28312701049782e-05,0.999439872478225,3.53951996833171e-10
sample_1046,0.00164349689185978,0.985465888136694,0.0128906149445198,2.69265820486866e-11
sample_1047,0.985142559081767,0.00314812219473313,0.0117093143470198,4.37648046687034e-09
sample_1048,0.999860414409609,2.36421440812714e-05,0.000115930534377774,1.29119321589498e-08
sample_1049,0.909504912023147,0.000529673675588254,0.0899652871859926,1.2711527199958e-07
sample_1050,9.82658084329286e-05,0.999721669963076,0.000180064227176844,1.31423365675941e-12
sample_1051,0.999789673430694,2.35869940465786e-05,0.000186712522494221,2.70527652548884e-08
sample_1052,0.999599238359212,0.000137119570169913,0.000263639821645915,2.24897189769711e-09
sample_1053,3.20531244267695e-05,0.998611050772839,0.0013568961004103,2.32374473391503e-12
sample_1054,0.000358108698625237,0.0019830702929997,0.997658820947904,6.04709162089568e-11
sample_1055,0.999885774675269,6.35824520271767e-05,5.06417333782638e-05,1.13932550486777e-09
sample_1056,0.0269667421258611,0.835829492795773,0.137203764738077,3.40289355282503e-10
sample_1057,0.000124609138339448,1.02470998777837e-05,0.999865143274934,4.86848840418898e-10
sample_1058,0.173422841073144,0.825179651357734,0.00139750736739218,2.01729814188285e-10
sample_1059,3.56827314625311e-06,1.47124657227094e-09,6.17473231837638e-07,0.999995812782375
sample_1060,4.37062389163562e-06,2.2454799158215e-09,3.51135065012732e-07,0.999995275995563
sample_1061,0.999925299221727,4.81083013423901e-05,2.65915420536992e-05,9.34877091140904e-10
sample_1062,0.999962461840665,1.74142712787836e-05,2.01201813124292e-05,3.70674422166109e-09
sample_1063,0.0379016483436883,0.000112476061699442,0.961985775575678,1.00018934014231e-07
sample_1064,0.990645207934034,9.24253047528374e-05,0.0092619676673049,3.99093908692684e-07
sample_1065,0.987153497874003,0.00383796846223078,0.00900853033858201,3.32518421038595e-09
sample_1066,7.67549838364149e-05,0.000143710543190156,0.999779534432744,4.02293304233448e-11
sample_1067,6.72935335307316e-05,4.40821378305997e-05,0.999888624275118,5.3520404480482e-11
sample_1068,0.000145014004331551,0.000411888730239839,0.999443097222941,4.24878352026501e-11
sample_1069,0.997509543478991,0.00239327856001375,9.71776648582765e-05,2.96137433673631e-10
sample_1070,0.999854069386992,1.27102736180626e-05,0.000132317594936656,9.02744453377627e-07
sample_1071,0.00140219054320619,8.02527592427671e-05,0.998517555975496,7.2205482541174e-10
sample_1072,8.05750193408114e-06,0.999912522874831,7.94196227228789e-05,5.11986688782507e-13
sample_1073,6.85618977456319e-07,5.07441010269877e-10,1.48459475684718e-07,0.999999165414106
sample_1074,7.48805989158417e-06,0.999932285912508,6.02260270758804e-05,5.2420936797153e-13
sample_1075,6.69380342800403e-05,3.22593027122484e-05,0.999900802599963,6.30442802157158e-11
sample_1076,0.964709807395359,0.000216235411362959,0.0350736770224754,2.80170802217758e-07
sample_1077,0.00182523406644032,0.97147235362592,0.0267024122700671,3.75729341472265e-11
sample_1078,8.2394066889313e-06,0.99997303294662,1.8727646383928e-05,3.07064160701455e-13
sample_1079,0.000115026816418406,1.81033903358693e-05,0.999866869661029,1.32216832248615e-10
sample_1080,1.90649029885751e-05,0.999862767818228,0.00011816727822068,5.6296805489506e-13
sample_1081,3.14496535116632e-06,2.28828668326458e-09,3.73031935363558e-07,0.999996479714427
sample_1082,0.996582170974915,7.51238552878839e-05,0.00334257982532097,1.25344475935541e-07
sample_1083,0.999959848850089,1.54867201835593e-05,2.46586260829894e-05,5.80364479150313e-09
sample_1084,0.0271327173089706,0.817273300766382,0.155593981566245,3.58402151856322e-10
sample_1085,0.999846805432405,0.000130795316383612,2.23988402401706e-05,4.10971643405388e-10
sample_1086,0.00281997211390383,0.995541536993121,0.00163849087554503,1.74301670894448e-11
sample_1087,5.34797298962776e-07,3.31964296959213e-10,9.05768372557307e-08,0.9999993742939
sample_1088,8.18549493176274e-06,0.99990566887934,8.6145625177385e-05,5.51048753950303e-13
sample_1089,0.000130042102393519,0.000322854897421693,0.999547102958657,4.15282411864356e-11
sample_1090,0.000411912577018905,1.04069918608441e-05,0.999577678747162,1.68395818015136e-09
sample_1091,0.000459734498915212,0.999441359636947,9.8905861494736e-05,2.64340521952718e-12
sample_1092,0.576383571711441,0.418523286864773,0.00509314077094922,6.52836747419735e-10
sample_1093,0.000164747540855557,0.000188075545122436,0.999647176860318,5.37035565727383e-11
sample_1094,7.54951026960191e-07,3.90279697783726e-10,1.31967585449054e-07,0.999999112691108
sample_1095,0.000551649433519422,0.00131482379100428,0.998133526690047,8.54291760622016e-11
sample_1096,0.000335319691679245,0.000196153345270273,0.999468526868856,9.41947466857508e-11
sample_1097,0.000524312173638143,0.998199998907876,0.00127568891230147,6.18445647290634e-12
sample_1098,0.000711214203355435,0.995344564548144,0.00394422123751684,1.09838667015361e-11
sample_1099,0.990333045472352,0.00531409472432236,0.00435285797404962,1.82927556212383e-09
sample_1100,0.000116232489143372,0.000742542620585884,0.999141224850065,4.02054558483204e-11
sample_1101,0.999042200283404,2.82990248334138e-05,0.00092914147572488,3.59216037708678e-07
sample_1102,0.00116882465772798,1.09321061162819e-05,0.998820223794183,1.94419729757315e-08
sample_1103,6.92083450975373e-05,0.999899286553197,3.15051009985843e-05,7.07167656627015e-13
sample_1104,0.000168887785462756,1.21730746548073e-05,0.999818938821442,3.18440764374029e-10
sample_1105,0.0152597972667056,0.0478263285879923,0.936913873566325,5.78977258313698e-10
sample_1106,3.98614762533299e-05,0.999810399539966,0.000149738982974266,8.06344158601108e-13
sample_1107,1.94860025022955e-05,0.999921092450182,5.94215468764687e-05,4.398863199433e-13
sample_1108,6.29017395020784e-05,0.996492270029589,0.00344482822684507,4.06366163130367e-12
sample_1109,0.999695834509522,3.50079155354544e-05,0.000269140427474219,1.71474683505626e-08
sample_1110,5.47702980534766e-06,1.96099512577922e-09,7.41712696888323e-07,0.999993779296503
sample_1111,0.999926165416829,5.45628435245229e-05,1.92710414715353e-05,6.98175320830446e-10
sample_1112,0.000237897805240502,8.19108078919834e-06,0.999753909231451,1.88251980048465e-09
sample_1113,0.000353804085259117,0.000221793113705006,0.999424402706579,9.44571472175516e-11
sample_1114,7.82357885919456e-06,0.99996959660277,2.25798180803084e-05,2.90493615361216e-13
sample_1115,0.000119258584790021,0.999847670354778,3.30710594442517e-05,9.88104330613351e-13
sample_1116,6.65219446186659e-05,5.65158529179289e-05,0.999876962152995,4.94682251019961e-11
sample_1117,0.99993509922731,5.05469023474605e-05,1.43531646394356e-05,7.0570316023585e-10
sample_1118,0.0141448308837577,0.00123689961366849,0.984618267903543,1.59903094407647e-09
sample_1119,0.999963321999452,2.37566139932998e-05,1.29192675241222e-05,2.11903064328721e-09
sample_1120,0.210750544346262,0.0014430660247101,0.787806361566304,2.80627242024275e-08
sample_1121,0.000590909221771764,0.999281736186187,0.000127354588791983,3.24934807899845e-12
sample_1122,2.89943511553715e-06,1.20413009708413e-09,2.29183680843324e-07,0.999996870177073
sample_1123,0.9999228048677,3.2407494035679e-05,4.47853234377559e-05,2.3148264080007e-09
sample_1124,2.54374367511857e-05,8.92723007979237e-09,4.57019503854783e-06,0.99996998344098
sample_1125,0.999967605436536,1.5812136788504e-05,1.65757294846546e-05,6.69719112710696e-09
sample_1126,0.999790653502973,1.89682170278874e-05,0.000190318970134435,5.93098644786795e-08
sample_1127,0.000321849233493766,1.96553855182716e-05,0.999658494968613,4.12374622543061e-10
sample_1128,0.000112597331315417,1.65232729122397e-05,0.999870879254338,1.41434400545291e-10
sample_1129,0.927899272820791,0.00494972148409382,0.0671509954445128,1.02506022740398e-08
sample_1130,0.00360067884542356,0.99575044920048,0.000648871939212704,1.48839529687166e-11
sample_1131,1.22608721588968e-05,7.97660177401573e-09,5.099937672845e-06,0.999982631213566
sample_1132,0.0305590707279233,0.000901237155745225,0.968539687618958,4.49737382261193e-09
sample_1133,0.994346246714307,4.1368137453918e-05,0.00559921215690896,1.31729913305722e-05
sample_1134,0.000108392351977926,5.48449540415591e-05,0.999836762633061,6.09191210251004e-11
sample_1135,0.994563624358852,0.00529091287110664,0.000145462460905063,3.09136741427469e-10
sample_1136,0.968073896737285,0.00264486587285085,0.0292812283552629,9.03460097278709e-09
sample_1137,0.000163205912465522,0.999760747509836,7.60465763440342e-05,1.35443382028803e-12
sample_1138,0.999964414884514,2.19279426031326e-05,1.36548822973318e-05,2.29058583545373e-09
sample_1139,0.990270217367298,0.00958901511883189,0.000140767212142145,3.01727616925697e-10
sample_1140,0.001445945718348,0.979431099993926,0.0191229542585685,2.91578700141465e-11
sample_1141,8.86094982348125e-05,0.999892802443616,1.85880572253721e-05,9.23913063231524e-13
sample_1142,0.000932374183996185,0.998964018231598,0.000103607580266428,4.13921532108802e-12
sample_1143,4.16241081000859e-06,1.58466885293123e-09,6.18538455991768e-07,0.999995217466065
sample_1144,0.000188044490573283,1.75718989335378e-05,0.999794383376965,2.33528446828415e-10
sample_1145,0.00366908846207753,0.000341627165135956,0.995989283583762,7.89024962992776e-10
sample_1146,8.28735143104461e-05,1.86002043743542e-05,0.999898526181817,9.94984461258083e-11
sample_1147,2.16752552287707e-05,0.999963937638379,1.43871059997497e-05,3.92292465589847e-13
sample_1148,5.25059895860531e-06,1.91191791738793e-09,7.37074635395387e-07,0.999994010414488
sample_1149,0.999542922634525,4.94954453387488e-05,0.000407567269410116,1.46507262371478e-08
sample_1150,0.000174076394674005,0.994802083096781,0.00502384050232687,6.21807818033031e-12
sample_1151,0.000303883573195564,1.76595313339895e-05,0.999678456462941,4.32529886272616e-10
sample_1152,0.0104884592524998,0.972938237804848,0.0165733028562601,8.63917506591183e-11
sample_1153,0.999940223678595,2.35402374143065e-05,3.62329024167094e-05,3.18157421111398e-09
sample_1154,0.00015990192760121,0.999814905310015,2.51927611286712e-05,1.25491040480395e-12
sample_1155,0.000215652485622138,0.00280355751167974,0.996980789955107,4.75909839737697e-11
sample_1156,0.999778066875243,1.38510714832976e-05,0.000207250659984625,8.31393289450079e-07
sample_1157,0.000702855607646491,0.00812416514271793,0.991172979166527,8.31088169927908e-11
sample_1158,1.42664121590258e-06,1.04359816898958e-09,4.28474457430149e-07,0.999998143840729
sample_1159,0.00386079740042211,0.995955721614154,0.000183480974068099,1.13553125663368e-11
sample_1160,8.71326167427252e-06,0.999901316841149,8.99698966725325e-05,5.03966737981148e-13
sample_1161,0.0945538367908862,0.00268649055881303,0.902759665402247,7.24805415169114e-09
sample_1162,0.997536747856545,8.34976881733699e-05,0.00237969791978411,5.65354980669626e-08
sample_1163,1.68651677432913e-05,0.999968112734877,1.50220970404738e-05,3.39080802757846e-13
sample_1164,5.3827724712918e-05,1.66917471063279e-08,8.30890603877445e-06,0.999937846677501
sample_1165,0.980236596318627,0.000178825870528766,0.0195843805522286,1.9725861602959e-07
sample_1166,8.28725089755928e-07,4.39590306791165e-10,9.81081312813674e-08,0.999999072727189
sample_1167,0.991331474382875,0.00843825539678418,0.000230269874090906,3.46249756740835e-10
sample_1168,0.000128816992691412,0.999752698065562,0.000118484940413796,1.33236707656459e-12
sample_1169,0.00462302468459783,1.92694390071978e-05,0.995357569283098,1.36593297076548e-07
sample_1170,3.13373458568003e-06,2.29855472424963e-09,3.75641595978161e-07,0.999996488325264
sample_1171,0.000648941627114284,0.994347020044781,0.00500403831666244,1.14426983661277e-11
sample_1172,0.000483765979011592,0.00476308308965872,0.994753150862959,6.83704905257271e-11
sample_1173,1.38615362827188e-05,0.999969079264272,1.70591991408532e-05,3.04172946884597e-13
sample_1174,0.999905650368818,7.85071088731285e-05,1.58420088793005e-05,5.13429996734527e-10
sample_1175,0.999944673519295,4.11957774094026e-05,1.4129849458255e-05,8.53837407876744e-10
sample_1176,0.999964944699277,1.37717793650897e-05,2.12745547224234e-05,8.96663532381147e-09
sample_1177,0.000584531970722501,8.74102318102604e-06,0.999406716653781,1.0352316047379e-08
sample_1178,0.000253884892087737,1.11415875806675e-05,0.999734972874937,6.45394234991188e-10
sample_1179,2.74852418208573e-05,0.999797468564034,0.000175046193404035,7.40893006423292e-13
sample_1180,1.26403188880323e-05,0.999969457133775,1.79025470430782e-05,2.94007156358836e-13
sample_1181,0.00219985254911915,0.99764434770228,0.000155799740928813,7.67163673268033e-12
sample_1182,0.0165680188858634,0.000385862069663885,0.983046114777892,4.26658048000061e-09
sample_1183,0.997023221136281,0.00284056379060788,0.000136214746310224,3.26800381856427e-10
sample_1184,0.993701615082574,0.0012291204948862,0.00506926009427196,4.32826745643446e-09
sample_1185,0.135587877496397,0.000347827578724818,0.864064187529531,1.07395347754015e-07
sample_1186,7.53022656902325e-05,0.000166601696246221,0.999758095995698,4.23657904761859e-11
sample_1187,0.000102806198825579,0.998854445654928,0.00104274814368599,2.56004266580125e-12
sample_1188,0.999885956370475,3.38052620240344e-05,8.02344046412791e-05,3.96285929778044e-09
sample_1189,0.00015772431376364,3.13731466275879e-05,0.999810902422704,1.16904589616444e-10
sample_1190,0.992028003876618,0.00355369538981427,0.00441829855004032,2.18352721687519e-09
sample_1191,3.43332231280871e-05,9.47942157179756e-09,3.42981779040938e-06,0.99996222747966
sample_1192,9.83308621981313e-05,3.54389174503278e-05,0.999866230149668,7.06838601918185e-11
sample_1193,0.03614904609844,0.0444377646234153,0.919413188164492,1.11365308485687e-09
sample_1194,4.67293015785814e-05,0.999934064998051,1.92056998094067e-05,5.60721794337592e-13
sample_1195,1.19036971859402e-05,0.999879304120926,0.000108792181383769,5.03966607193402e-13
sample_1196,0.988062842999476,0.00163947808387856,0.0102976729280445,5.98860064687563e-09
sample_1197,0.995513042594405,0.00117391403954746,0.00331304010862465,3.25742238910017e-09
sample_1198,0.00257572823321683,0.996774620079526,0.000649651675051137,1.22060270001837e-11
sample_1199,0.293041565711248,0.00117839726470972,0.705779986804,5.02200422002853e-08
sample_1200,0.000100128749813963,5.64630262731142e-05,0.999843408167126,5.67864586033519e-11
sample_1201,3.95688343450709e-05,1.08778827830243e-08,4.05922505041383e-06,0.999956361062722
sample_1202,0.00140121966342521,0.998481477476797,0.00011730285429642,5.48149315050175e-12
sample_1203,5.00207125407048e-05,0.999929829566276,2.01497206029219e-05,5.80736768912484e-13
sample_1204,0.999955915198866,2.0701435144611e-05,2.3380602941211e-05,2.76304791196001e-09
sample_1205,1.01655095120622e-05,0.999968690907801,2.11435824071534e-05,2.80005037667247e-13
sample_1206,0.00017024214332725,0.000112668769483378,0.999717089022331,6.48588250927735e-11
sample_1207,0.000561606527879295,3.17836270743994e-05,0.999406609324721,5.20324734216068e-10
sample_1208,0.998257043444857,0.00151027848731039,0.000232677569969729,4.97863432303962e-10
sample_1209,0.00700336231219024,9.11950370188857e-05,0.992905436478662,6.17212844168468e-09
sample_1210,0.957567672867148,0.00168055319475574,0.0407517577975301,1.61405663514894e-08
sample_1211,0.00239012629960135,1.43355169602514e-05,0.997595481279035,5.69044034662935e-08
sample_1212,0.94803787025422,0.000999465873253017,0.0509626319785972,3.18939293539076e-08
sample_1213,5.67981182541215e-07,3.7972275754111e-10,1.11497726032496e-07,0.999999320141369
sample_1214,0.99985912710339,8.53590806989724e-05,5.55128851045539e-05,9.30806561708106e-10
sample_1215,1.85431451981269e-05,0.99946876201778,0.000512694835711794,1.31012819187791e-12
